"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score",arch,"arch.keyword",command,"command.keyword",compCS,"compCS.keyword","dest_ip","dest_ip.keyword","DestPort (dest_port)",duplicate,duration,"duration.keyword",encCS,"encCS.keyword",eventid,"eventid.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.dma_code","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.dma_code","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",hassh,"hassh.keyword",hasshAlgorithms,"hasshAlgorithms.keyword",host,"host.keyword",input,"input.keyword","ip_rep","ip_rep.keyword",kexAlgs,"kexAlgs.keyword",keyAlgs,"keyAlgs.keyword",langCS,"langCS.keyword",macCS,"macCS.keyword",message,"option_byte","option_name","option_name.keyword",password,"password.keyword",path,"path.keyword",protocol,"protocol.keyword",sensor,"sensor.keyword",session,"session.keyword",shasum,"shasum.keyword",size,"src_ip","src_ip.keyword","src_port","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,ttylog,"ttylog.keyword","Type (type)","type.keyword",username,"username.keyword",uuid,"uuid.keyword",version,"version.keyword"
"Sep 10, 2026 @ 09:55:41.031",1,1,97mai6ABTLn6JNKsU6yC,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.1705102920532227","1.1705102920532227","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,1ce288a9c4f5,1ce288a9c4f5,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:41.031","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:40.778",1,1,27mai6ABTLn6JNKsT6yR,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [admin/v2mprt] failed","-","-","-",v2mprt,v2mprt,"/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,1ce288a9c4f5,1ce288a9c4f5,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:40.778","-","-",Cowrie,Cowrie,admin,admin,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:40.777",1,1,2rmai6ABTLn6JNKsT6yR,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,1ce288a9c4f5,1ce288a9c4f5,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:40.777","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:39.861",1,1,yrmai6ABTLn6JNKsS6yq,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:51918 (172.24.0.2:23) [session: 1ce288a9c4f5]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,1ce288a9c4f5,1ce288a9c4f5,"-","-","-","153.117.34.175","153.117.34.175",51918,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:39.861","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:39.628",1,1,ybmai6ABTLn6JNKsS6yo,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.1423768997192383","1.1423768997192383","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,01f2a05b05d2,01f2a05b05d2,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:39.628","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:39.407",1,1,yLmai6ABTLn6JNKsS6yo,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [admin/CTLSupport12] failed","-","-","-",CTLSupport12,CTLSupport12,"/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,01f2a05b05d2,01f2a05b05d2,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:39.407","-","-",Cowrie,Cowrie,admin,admin,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:39.406",1,1,x7mai6ABTLn6JNKsS6yo,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,01f2a05b05d2,01f2a05b05d2,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:39.406","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:38.486",1,1,"vLmai6ABTLn6JNKsR6y_","-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:51875 (172.24.0.2:23) [session: 01f2a05b05d2]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,01f2a05b05d2,01f2a05b05d2,"-","-","-","153.117.34.175","153.117.34.175",51875,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:38.486","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:38.253",1,1,"vrmai6ABTLn6JNKsR6y_","-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.1657907962799072","1.1657907962799072","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,66c633295d8d,66c633295d8d,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:38.253","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:38.025",1,1,"vbmai6ABTLn6JNKsR6y_","-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [root/kopp] failed","-","-","-",kopp,kopp,"/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,66c633295d8d,66c633295d8d,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:38.025","-","-",Cowrie,Cowrie,root,root,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:38.024",1,1,"u7mai6ABTLn6JNKsR6y_","-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,66c633295d8d,66c633295d8d,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:38.024","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:37.088",1,1,uLmai6ABTLn6JNKsQ6zV,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:51829 (172.24.0.2:23) [session: 66c633295d8d]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,66c633295d8d,66c633295d8d,"-","-","-","153.117.34.175","153.117.34.175",51829,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:37.088","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:36.850",1,1,sbmai6ABTLn6JNKsP6zs,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.1271083354949951","1.1271083354949951","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,9d9f48cf21cf,9d9f48cf21cf,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:36.850","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:36.626",1,1,sLmai6ABTLn6JNKsP6zs,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","cowrie.login.failed","cowrie.login.failed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","login attempt [root/Pon521] failed","-","-","-",Pon521,Pon521,"/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,9d9f48cf21cf,9d9f48cf21cf,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:36.626","-","-",Cowrie,Cowrie,root,root,"273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:36.625",1,1,r7mai6ABTLn6JNKsP6zs,"-","logstash-2026.09.10","-","-","-",DONT,DONT,"-","-","-","-","-","-","-","-","-","-","cowrie.telnet.option","cowrie.telnet.option","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Telnet DONT ECHO",1,ECHO,ECHO,"-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,9d9f48cf21cf,9d9f48cf21cf,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:36.625","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:35.723",1,1,pbmai6ABTLn6JNKsPKwE,"-","logstash-2026.09.10","-","-","-","-","-","-","-","172.24.0.2","172.24.0.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 153.117.34.175:51797 (172.24.0.2:23) [session: 9d9f48cf21cf]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,9d9f48cf21cf,9d9f48cf21cf,"-","-","-","153.117.34.175","153.117.34.175",51797,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:35.723","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
"Sep 10, 2026 @ 09:55:35.493",1,1,qLmai6ABTLn6JNKsPKwF,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.2014000415802002","1.2014000415802002","-","-","cowrie.session.closed","cowrie.session.closed","Cyber Internet Services (Pvt) Ltd.","Cyber Internet Services (Pvt) Ltd.",9541,Lahore,Lahore,AS,AS,PK,PK,PK,PK,Pakistan,Pakistan,"-","153.117.34.175","31.563","POINT (74.3587 31.558)","74.375",54000,54000,PB,PB,Punjab,Punjab,"Asia/Karachi","Asia/Karachi","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",0be2184eeb32,0be2184eeb32,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,37ff277fe99f,37ff277fe99f,badb6de11dd4,badb6de11dd4,"-","-","-","153.117.34.175","153.117.34.175","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 09:55:35.493","-","-",Cowrie,Cowrie,"-","-","273e539f-ad12-11f1-8255-861191ff415e","273e539f-ad12-11f1-8255-861191ff415e","-","-"
